pist01-sfx_Seq25.wav, 1 0 128 5 31 0 115. 4.173 3158.321045 0.013679 0.701103 1.198179 1318.750244;
pist02-drm_Seq01.wav, 0 0 72 0 53 0 155. 4.129 513.152039 0.069284 0.41894 0.726568 364.909485;
pist02-drm_Seq02.wav, 0 0 72 0 53 0 155. 4.129 516.435181 0.068499 0.420204 0.726568 364.534241;
pist02-drm_Seq03.wav, 0 0 72 0 53 0 155. 4.129 513.896423 0.071333 0.418064 0.726568 364.339447;
pist02-drm_Seq04.wav, 0 0 72 0 53 0 155. 4.129 513.832336 0.07087 0.418039 0.726568 369.180786;
pist02-drm_Seq05.wav, 0 0 72 0 53 0 155. 4.129 513.904114 0.073727 0.418038 0.726568 366.693695;
pist02-drm_Seq06.wav, 0 0 72 0 53 0 155. 4.129 513.904663 0.074213 0.418049 0.726568 363.616791;
pist02-drm_Seq07.wav, 0 0 72 0 53 0 155. 4.129 366.835175 0.002566 0.155807 0. 43.826389;
pist02-har_Seq07.wav, 2 0 72 15 53 0 155. 4.129 389.335754 0.009208 0.495699 0. 218.259201;
pist02-har_Seq06.wav, 2 0 72 15 53 0 155. 4.129 310.055969 0.052076 0.573833 0. 345.075378;
pist02-har_Seq05.wav, 2 0 72 15 53 0 155. 4.129 354.041656 0.050736 0.591779 0. 351.879608;
pist02-har_Seq04.wav, 2 0 72 15 53 0 155. 4.129 309.006927 0.048976 0.572228 0. 346.129578;
pist02-har_Seq03.wav, 2 0 72 15 53 0 155. 4.129 310.084686 0.050534 0.57372 0. 347.605438;
pist02-har_Seq02.wav, 2 0 72 15 53 0 155. 4.129 341.227814 0.049423 0.581652 0. 350.555695;
pist02-har_Seq01.wav, 2 0 72 15 53 0 155. 4.129 309.250793 0.049351 0.574857 0. 347.265869;
pist02-mel_Seq01.wav, 3 0 72 15 53 0 155. 4.129 1015.330994 0.01493 0.643081 0.242189 977.038818;
pist02-mel_Seq02.wav, 3 0 72 15 53 0 155. 4.129 749.202209 0.024588 0.667612 0.242189 707.636475;
pist02-mel_Seq03.wav, 3 0 72 15 53 0 155. 4.129 789.895935 0.028777 0.679054 0.242189 744.191895;
pist02-mel_Seq04.wav, 3 0 72 15 53 0 155. 4.129 766.949524 0.026807 0.682581 0. 702.696777;
pist02-sfx_Seq01.wav, 1 0 72 0 53 0 155. 4.129 7077.126953 0.000986 0.902292 0. 1155.516602;
pist02-sfx_Seq02.wav, 1 0 72 0 53 0 155. 4.129 2450.854004 0.017521 0.826921 0. 614.820007;
